NU_ANO_CENSO;CO_ENTIDADE;NO_ENTIDADE;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;CO_ESCOLA_SEDE_VINCULADA;CO_IES_OFERTANTE;TP_REGULAMENTACAO;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_LOCAL_FUNC_SALAS_EMPRESA;IN_LOCAL_FUNC_SOCIOEDUCATIVO;IN_LOCAL_FUNC_UNID_PRISIONAL;IN_LOCAL_FUNC_PRISIONAL_SOCIO;IN_LOCAL_FUNC_TEMPLO_IGREJA;IN_LOCAL_FUNC_CASA_PROFESSOR;IN_LOCAL_FUNC_GALPAO;TP_OCUPACAO_GALPAO;IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_LOCAL_FUNC_OUTROS;IN_PREDIO_COMPARTILHADO;IN_AGUA_FILTRADA;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR;IN_ENERGIA_OUTROS;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_LIXO_COLETA_PERIODICA;IN_LIXO_QUEIMA;IN_LIXO_JOGA_OUTRA_AREA;IN_LIXO_RECICLA;IN_LIXO_ENTERRA;IN_LIXO_OUTROS;IN_SALA_DIRETORIA;IN_SALA_PROFESSOR;IN_LABORATORIO_INFORMATICA;IN_LABORATORIO_CIENCIAS;IN_SALA_ATENDIMENTO_ESPECIAL;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_QUADRA_ESPORTES;IN_COZINHA;IN_BIBLIOTECA;IN_SALA_LEITURA;IN_BIBLIOTECA_SALA_LEITURA;IN_PARQUE_INFANTIL;IN_BERCARIO;IN_BANHEIRO_FORA_PREDIO;IN_BANHEIRO_DENTRO_PREDIO;IN_BANHEIRO_EI;IN_BANHEIRO_PNE;IN_DEPENDENCIAS_PNE;IN_SECRETARIA;IN_BANHEIRO_CHUVEIRO;IN_REFEITORIO;IN_DESPENSA;IN_ALMOXARIFADO;IN_AUDITORIO;IN_PATIO_COBERTO;IN_PATIO_DESCOBERTO;IN_ALOJAM_ALUNO;IN_ALOJAM_PROFESSOR;IN_AREA_VERDE;IN_LAVANDERIA;IN_DEPENDENCIAS_OUTRAS;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;IN_EQUIP_TV;IN_EQUIP_VIDEOCASSETE;IN_EQUIP_DVD;IN_EQUIP_PARABOLICA;IN_EQUIP_COPIADORA;IN_EQUIP_RETROPROJETOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_IMPRESSORA_MULT;IN_EQUIP_SOM;IN_EQUIP_MULTIMIDIA;IN_EQUIP_FAX;IN_EQUIP_FOTO;IN_COMPUTADOR;QT_EQUIP_TV;QT_EQUIP_VIDEOCASSETE;QT_EQUIP_DVD;QT_EQUIP_PARABOLICA;QT_EQUIP_COPIADORA;QT_EQUIP_RETROPROJETOR;QT_EQUIP_IMPRESSORA;QT_EQUIP_IMPRESSORA_MULT;QT_EQUIP_SOM;QT_EQUIP_MULTIMIDIA;QT_EQUIP_FAX;QT_EQUIP_FOTO;QT_COMPUTADOR;QT_COMP_ADMINISTRATIVO;QT_COMP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;QT_FUNCIONARIOS;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_FUNDAMENTAL_CICLOS;TP_LOCALIZACAO_DIFERENCIADA;IN_MATERIAL_ESP_QUILOMBOLA;IN_MATERIAL_ESP_INDIGENA;IN_MATERIAL_ESP_NAO_UTILIZA;IN_EDUCACAO_INDIGENA;TP_INDIGENA_LINGUA;CO_LINGUA_INDIGENA;IN_BRASIL_ALFABETIZADO;IN_FINAL_SEMANA;IN_FORMACAO_ALTERNANCIA;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_NORMAL;IN_ESP_EXCLUSIVA_CRECHE;IN_ESP_EXCLUSIVA_PRE;IN_ESP_EXCLUSIVA_FUND_AI;IN_ESP_EXCLUSIVA_FUND_AF;IN_ESP_EXCLUSIVA_MEDIO_MEDIO;IN_ESP_EXCLUSIVA_MEDIO_INTEGR;IN_ESP_EXCLUSIVA_MEDIO_NORMAL;IN_COMUM_EJA_FUND;IN_COMUM_EJA_MEDIO;IN_COMUM_EJA_PROF;IN_ESP_EXCLUSIVA_EJA_FUND;IN_ESP_EXCLUSIVA_EJA_MEDIO;IN_ESP_EXCLUSIVA_EJA_PROF;IN_COMUM_PROF;IN_ESP_EXCLUSIVA_PROF
2018;26123231;ESCOLA MACIEL PINHEIRO;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9;9;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;3;0;1;3;0;0;25;7;18;1;1;52;1;1;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26123240;ESCOLA MARIA GORETTI ;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;4;17;1;1;46;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26123258;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARTINS JUNIOR;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;23;3;20;1;1;49;1;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2018;26161036;ESCOLA FUTURO CIDADAO;2;1;29/01/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;13;11;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;20;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26153564;HOTELZINHO E ESCOLA COMUNITARIA FUTURO BRILHANTE;1;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26170353;CENTRO DE ARTE TRABALHO E EDUCACAO;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26148838;EDUCANDARIO MARIA HELENA;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;5;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;2;0;1;0;0;1;2;0;1;1;3;1;2;1;1;6;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148854;EDUCANDARIO SONHOS DE ICARO ;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;2;2;0;1;1;8;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148889;ESCOLA CONSTRUINDO O FUTURO LTDA ;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;6;6;1;0;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;3;2;3;1;1;13;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148943;ESCOLA CRIANCA FUTURO FELIZ ;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;9;9;1;0;1;0;1;0;0;1;1;0;0;1;1;2;0;1;0;1;0;0;2;2;0;0;1;4;4;0;1;1;18;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148951;ESCOLA CASTELO DO SABER ;1;1;01/01/2018;29/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;5;5;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;2;1;0;1;1;6;0;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148986;INSTITUTO MARIA FERNANDES;1;1;02/02/2018;29/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;6;6;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;6;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149010;EDUCANDARIO BEM QUERER;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;5;5;1;0;1;0;0;0;1;0;1;1;0;0;1;2;0;2;0;0;0;1;0;1;1;0;0;1;1;1;1;1;8;0;0;0;0;0;0;0;1;0;;;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149060;EDUCANDARIO MENEZES II;1;1;05/02/2018;29/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;14;14;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;5;1;4;1;1;19;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149087;COLEGIO FUTURO LTDA;1;1;01/02/2018;30/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;11;11;1;0;1;0;1;1;1;1;1;1;0;1;1;3;0;2;0;1;1;1;1;2;4;0;1;10;3;7;1;0;23;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26491753;ESCOLA FUTURO FELIZ;1;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26173344;ESCOLA CRIATIVA ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26176661;BLOCO CARNAVALESCO DOS CORACOES DO SITIO CARDOSO;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26159929;ASSOC BENEF DEFESA DOS MORAD DO B COQUEIRAL AD;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26124670;ESCOLA MARECHAL EURICO GASPAR DUTRA ;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;0;84;1;0;0;0;0;0;0;1;0;;;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124688;ESCOLA MUNICIPAL MARIA ADELAIDE DE BARROS;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;8;8;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;1;2;0;2;1;1;34;1;0;1;1;0;0;0;1;0;;;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26124696;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA RITA DA SILVA LESSA ;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;0;2;1;2;3;0;2;5;2;0;1;1;25;1;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26124777;ESCOLA OTHON BEZERRA DE MELO;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;6;6;1;0;1;1;1;0;0;1;0;1;0;1;1;4;0;2;1;1;0;0;2;0;4;0;4;44;10;26;1;1;28;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26124785;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM SEBASTIAO LEME;2;1;05/02/2018;31/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;15;15;1;0;0;0;0;0;0;1;0;1;0;1;1;5;0;0;0;0;0;0;3;0;8;0;2;29;8;20;1;1;58;1;0;0;;0;0;0;1;0;;;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2018;26124807;ESCOLA PROFESSOR JOSE VICENTE BARBOSA;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;11;11;1;0;1;1;0;0;1;1;1;1;0;1;1;5;0;1;1;0;0;1;3;2;10;0;1;15;5;10;1;1;62;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124815;ESCOLA MUNICIPAL PROFESSOR SIMOES BARBOSA;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;17;17;1;0;1;0;1;0;1;1;1;1;0;1;1;13;0;4;0;1;0;3;1;6;2;0;3;3;0;3;1;1;73;1;1;0;1;0;0;0;1;0;;;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124831;ESCOLA PADRE LEBRET;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;14;14;1;0;1;0;0;0;1;1;1;1;0;1;1;2;0;4;0;0;0;1;2;1;5;0;1;13;3;10;1;1;56;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124840;ESCOLA MUNICIPAL MENINO JESUS;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;2;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;3;3;1;0;0;0;1;0;0;0;1;1;0;0;1;3;0;0;0;1;0;0;0;2;2;0;0;2;0;2;1;1;15;1;0;1;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26124858;ESCOLA NOSSA SENHORA DA CONCEICAO;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;2;7;1;1;29;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124874;ESCOLA MISSIONARIO SAO BENTO;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;3;2;3;3;0;0;6;6;0;1;1;41;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26124904;ESCOLA VILA DOS MILAGRES;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;2;16;1;0;48;1;0;0;0;0;0;0;1;0;;;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26124912;ESCOLA ROBERTO SILVEIRA ;2;1;05/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;0;1;0;1;0;1;0;1;1;0;1;1;3;0;2;0;3;0;7;0;3;8;0;2;16;6;10;1;1;25;1;0;0;0;0;0;0;1;0;;;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
